mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,tree_ascending_fraction,occ_L1,occ_L2,occ_L3,occ_L4,occ_L5,occ_L6,occ_L7,occ_L8,occ_L9,occ_L10,occ_L11,occ_L12
9.583333333333334,1.282547284209001,1.0,0.0,9.583333333333334,1.282547284209001,0.0,0.16666666666666666,0.25,1.5,1.5,0.5303622159090909,0.08333333333333333,0.3181818181818182,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.20833333333333334,0.5,0.16666666666666666,0.0
9.208333333333334,1.3824731042801415,1.0416666666666667,0.2041241452319315,9.166666666666666,1.4345630047135447,0.041666666666666664,0.2916666666666667,0.42857142857142855,1.5714285714285714,2.0,0.7105978260869565,0.041666666666666664,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.4166666666666667,0.125,0.0
8.958333333333334,1.7315277663950703,1.0,0.0,8.958333333333334,1.7315277663950703,0.0,0.2916666666666667,0.5714285714285714,1.8571428571428572,1.7826086956521738,0.6331521739130435,0.041666666666666664,0.6521739130434783,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.25,0.20833333333333334,0.0
8.875,1.3929168644626095,1.2083333333333333,0.721060008759246,8.666666666666666,1.551063216458077,0.08333333333333333,0.25,0.6666666666666666,2.5,2.0454545454545454,0.7144886363636364,0.08333333333333333,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.125,0.16666666666666666,0.20833333333333334,0.4166666666666667,0.16666666666666666,0.125,0.0
9.375,1.2091139407595672,1.0,0.0,9.375,1.2091139407595672,0.0,0.20833333333333334,0.6,1.6,1.8695652173913044,0.6334918478260869,0.041666666666666664,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.3333333333333333,0.25,0.20833333333333334,0.0
9.0,1.6151457061744965,1.0416666666666667,0.2041241452319315,8.958333333333334,1.7810394294555534,0.041666666666666664,0.2916666666666667,0.2857142857142857,1.2857142857142858,2.3043478260869565,0.7511888586956522,0.041666666666666664,0.4782608695652174,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.041666666666666664,0.0
9.166666666666666,1.2394482175782784,1.0,0.0,9.166666666666666,1.2394482175782784,0.0,0.2916666666666667,0.2857142857142857,1.7142857142857142,1.7272727272727273,0.595703125,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.5,0.2916666666666667,0.08333333333333333,0.0
8.416666666666666,1.3805061033726997,1.0416666666666667,0.2041241452319315,8.375,1.438976085247091,0.041666666666666664,0.3333333333333333,0.625,2.25,1.7142857142857142,0.5498511904761905,0.125,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.20833333333333334,0.20833333333333334,0.25,0.20833333333333334,0.041666666666666664,0.0
9.083333333333334,1.7672544824662635,1.0416666666666667,0.2041241452319315,9.041666666666666,1.8528278426483,0.041666666666666664,0.20833333333333334,0.8,2.6,1.4761904761904763,0.5074404761904762,0.125,0.38095238095238093,0.0,0.0,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.25,0.20833333333333334,0.0
8.875,1.4540049638094805,1.0,0.0,8.875,1.4540049638094805,0.0,0.3333333333333333,0.625,2.0,1.8,0.5734375,0.16666666666666666,0.55,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.125,0.0
9.291666666666666,1.082636342118332,1.125,0.3378319623460881,9.166666666666666,1.203858530857692,0.125,0.20833333333333334,1.0,2.4,1.4545454545454546,0.4861505681818182,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.0
8.666666666666666,1.8336626845141692,1.0,0.0,8.666666666666666,1.8336626845141692,0.0,0.3333333333333333,0.5,2.125,1.9130434782608696,0.6217730978260869,0.041666666666666664,0.782608695652174,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.08333333333333333,0.25,0.3333333333333333,0.08333333333333333,0.0
9.125,1.6762406177800526,1.0833333333333333,0.408248290463863,9.041666666666666,1.6805580508625224,0.041666666666666664,0.20833333333333334,0.8,3.2,1.8636363636363635,0.6340553977272727,0.08333333333333333,0.5,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.125,0.375,0.4166666666666667,0.08333333333333333,0.0
8.916666666666666,1.4116492564332,1.0416666666666667,0.2041241452319315,8.875,1.4836060651405207,0.041666666666666664,0.16666666666666666,1.0,2.75,2.0454545454545454,0.7370383522727273,0.08333333333333333,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.2916666666666667,0.3333333333333333,0.08333333333333333,0.0
9.041666666666666,1.4884823513044847,1.0,0.0,9.041666666666666,1.4884823513044847,0.0,0.20833333333333334,0.8,2.4,2.380952380952381,0.73828125,0.125,0.5238095238095238,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.125,0.25,0.3333333333333333,0.125,0.0
9.041666666666666,1.3981094896064241,1.0416666666666667,0.2041241452319315,9.0,1.5322617553657476,0.041666666666666664,0.2916666666666667,0.5714285714285714,1.5714285714285714,2.1363636363636362,0.6631747159090909,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.16666666666666666,0.25,0.375,0.08333333333333333,0.0
9.041666666666666,1.5174110293140939,1.0416666666666667,0.2041241452319315,9.0,1.5322617553657476,0.041666666666666664,0.25,0.6666666666666666,2.1666666666666665,1.7272727272727273,0.6546519886363636,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.125,0.3333333333333333,0.375,0.08333333333333333,0.0
9.291666666666666,1.7062332443303203,1.0416666666666667,0.2041241452319315,9.25,1.6746187106583268,0.041666666666666664,0.20833333333333334,0.2,1.8,1.5454545454545454,0.5768821022727273,0.08333333333333333,0.4090909090909091,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.2916666666666667,0.25,0.0
9.25,0.7372097807744856,1.0,0.0,9.25,0.7372097807744856,0.0,0.20833333333333334,0.6,1.6,2.1818181818181817,0.7002840909090909,0.08333333333333333,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,0.0
9.0,1.4446302370292303,1.0416666666666667,0.2041241452319315,8.958333333333334,1.458980187804412,0.041666666666666664,0.25,0.8333333333333334,2.6666666666666665,1.6666666666666667,0.5245535714285714,0.125,0.6190476190476191,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0
8.666666666666666,1.857222485950146,1.25,1.03209369308428,8.416666666666666,2.282574188835104,0.08333333333333333,0.20833333333333334,1.0,3.4,2.1818181818181817,0.7571022727272727,0.08333333333333333,0.45454545454545453,0.0,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.125,0.125,0.20833333333333334,0.2916666666666667,0.125,0.0
8.666666666666666,1.403928236326068,1.0416666666666667,0.2041241452319315,8.625,1.438976085247091,0.041666666666666664,0.20833333333333334,1.0,2.8,2.3181818181818183,0.7572798295454546,0.08333333333333333,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.125,0.0
9.083333333333334,1.442120017518492,1.0833333333333333,0.408248290463863,9.0,1.6151457061744965,0.041666666666666664,0.3333333333333333,0.75,2.25,2.272727272727273,0.7693536931818182,0.08333333333333333,0.6818181818181818,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.125,0.375,0.20833333333333334,0.16666666666666666,0.0
8.791666666666666,1.6675722177612804,1.0833333333333333,0.28232985128663995,8.708333333333334,1.756458063130524,0.08333333333333333,0.20833333333333334,0.8,3.0,2.0,0.626953125,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.125,0.0
9.166666666666666,1.5227739752537621,1.0416666666666667,0.2041241452319315,9.125,1.5126280039259057,0.041666666666666664,0.25,0.6666666666666666,1.6666666666666667,1.6956521739130435,0.6377377717391305,0.041666666666666664,0.6086956521739131,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.375,0.16666666666666666,0.0
9.0,1.5322617553657476,1.2083333333333333,0.6580053301400784,8.791666666666666,1.9776834640705196,0.125,0.25,1.0,2.5,1.619047619047619,0.5018601190476191,0.125,0.6666666666666666,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.125,0.3333333333333333,0.2916666666666667,0.125,0.0
9.083333333333334,1.5298953265321544,1.0,0.0,9.083333333333334,1.5298953265321544,0.0,0.20833333333333334,1.0,2.4,1.7826086956521738,0.5805027173913043,0.041666666666666664,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.125,0.0
9.333333333333334,1.090140264874869,1.0416666666666667,0.2041241452319315,9.291666666666666,1.1970676733137326,0.041666666666666664,0.20833333333333334,0.4,2.0,1.4,0.3986328125,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.375,0.3333333333333333,0.125,0.0
9.125,1.701980943029264,1.0833333333333333,0.28232985128663995,9.041666666666666,1.7315277663950706,0.08333333333333333,0.25,0.5,2.0,1.95,0.5970703125,0.16666666666666666,0.5,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.20833333333333334,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.0
8.25,1.5393392145304765,1.2083333333333333,0.5089773777040516,8.041666666666666,1.6279933411536363,0.16666666666666666,0.20833333333333334,0.8,3.0,1.85,0.584375,0.16666666666666666,0.6,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.2916666666666667,0.25,0.2916666666666667,0.16666666666666666,0.041666666666666664,0.0
9.125,1.4540049638094805,1.0,0.0,9.125,1.4540049638094805,0.0,0.20833333333333334,0.6,2.0,2.0454545454545454,0.6830610795454546,0.08333333333333333,0.45454545454545453,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.4583333333333333,0.20833333333333334,0.16666666666666666,0.0
9.166666666666666,1.3726099121798927,1.0416666666666667,0.2041241452319315,9.125,1.3929168644626095,0.041666666666666664,0.25,0.5,2.0,1.5909090909090908,0.5381747159090909,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.20833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.0
8.958333333333334,1.3666578295932035,1.0416666666666667,0.2041241452319315,8.916666666666666,1.4719601443879746,0.041666666666666664,0.20833333333333334,0.8,2.2,1.380952380952381,0.4069940476190476,0.125,0.47619047619047616,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.375,0.20833333333333334,0.125,0.0
9.375,1.1726039399558574,1.0,0.0,9.375,1.1726039399558574,0.0,0.25,0.6666666666666666,2.0,2.142857142857143,0.7434895833333334,0.125,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4583333333333333,0.125,0.0
9.166666666666666,1.4345630047135447,1.125,0.44842720314644063,9.041666666666666,1.7810394294555534,0.08333333333333333,0.25,0.5,2.1666666666666665,1.55,0.5462890625,0.16666666666666666,0.5,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.25,0.375,0.125,0.0
9.291666666666666,1.458980187804412,1.0,0.0,9.291666666666666,1.458980187804412,0.0,0.20833333333333334,0.6,2.2,1.5909090909090908,0.5227272727272727,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.16666666666666666,0.25,0.2916666666666667,0.20833333333333334,0.0
9.416666666666666,1.2481870911416901,1.0,0.0,9.416666666666666,1.2481870911416901,0.0,0.2916666666666667,0.2857142857142857,1.5714285714285714,1.4285714285714286,0.49758184523809523,0.125,0.42857142857142855,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.4583333333333333,0.2916666666666667,0.16666666666666666,0.0
9.0,1.285369173834303,1.0,0.0,9.0,1.285369173834303,0.0,0.25,0.6666666666666666,2.0,1.8571428571428572,0.5969122023809523,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.125,0.2916666666666667,0.4583333333333333,0.0,0.0
9.083333333333334,1.316010660280157,1.0416666666666667,0.2041241452319315,9.041666666666666,1.4288690166235205,0.041666666666666664,0.25,0.8333333333333334,2.1666666666666665,1.4761904761904763,0.5494791666666666,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.2916666666666667,0.125,0.0
9.083333333333334,1.316010660280157,1.0833333333333333,0.408248290463863,9.0,1.5603789952109879,0.041666666666666664,0.25,0.6666666666666666,2.5,1.7142857142857142,0.5433407738095238,0.125,0.5238095238095238,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.2916666666666667,0.125,0.0
9.166666666666666,1.4039282363260677,1.0,0.0,9.166666666666666,1.4039282363260677,0.0,0.20833333333333334,0.8,2.6,1.7,0.5482421875,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.08333333333333333,0.2916666666666667,0.2916666666666667,0.16666666666666666,0.0
8.833333333333334,1.7856107630448046,1.0,0.0,8.833333333333334,1.7856107630448046,0.0,0.20833333333333334,0.6,2.8,2.9523809523809526,1.0362723214285714,0.125,0.5238095238095238,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4583333333333333,0.08333333333333333,0.0
9.25,1.0733936430981312,1.0416666666666667,0.2041241452319315,9.208333333333334,1.062366786192884,0.041666666666666664,0.125,0.6666666666666666,1.6666666666666667,1.826086956521739,0.6280570652173914,0.041666666666666664,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25,0.5,0.041666666666666664,0.0
9.166666666666666,1.6594044679962137,1.0833333333333333,0.408248290463863,9.083333333333334,1.8157922373651019,0.041666666666666664,0.20833333333333334,0.8,2.4,1.9523809523809523,0.7390252976190477,0.125,0.47619047619047616,0.0,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.20833333333333334,0.0
9.375,1.3772215255487341,1.0,0.0,9.375,1.3772215255487341,0.0,0.20833333333333334,0.8,2.2,1.6666666666666667,0.5533854166666666,0.125,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.125,0.375,0.20833333333333334,0.0
9.041666666666666,1.4884823513044847,1.0,0.0,9.041666666666666,1.4884823513044847,0.0,0.125,1.0,3.0,1.3181818181818181,0.45543323863636365,0.08333333333333333,0.45454545454545453,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.08333333333333333,0.375,0.20833333333333334,0.16666666666666666,0.0
9.458333333333334,1.0206207261596574,1.0,0.0,9.458333333333334,1.0206207261596574,0.0,0.16666666666666666,0.5,1.5,1.6363636363636365,0.5543323863636364,0.08333333333333333,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.0
9.0,1.4142135623730951,1.125,0.6123724356957945,8.875,1.541103500742244,0.041666666666666664,0.20833333333333334,0.8,2.4,2.6666666666666665,0.9529389880952381,0.125,0.5238095238095238,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.4166666666666667,0.20833333333333334,0.125,0.0
9.375,1.4084373085707127,1.0,0.0,9.375,1.4084373085707127,0.0,0.16666666666666666,0.5,1.75,1.4782608695652173,0.4701086956521739,0.041666666666666664,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.25,0.25,0.0
8.708333333333334,1.9219366742195607,1.0,0.0,8.708333333333334,1.9219366742195607,0.0,0.25,0.8333333333333334,3.3333333333333335,2.1904761904761907,0.7397693452380952,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.125,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.3333333333333333,0.125,0.0
9.041666666666666,1.8052861188782494,1.0416666666666667,0.2041241452319315,9.0,1.956038587687303,0.041666666666666664,0.25,0.6666666666666666,2.5,2.1818181818181817,0.7475142045454546,0.08333333333333333,0.5454545454545454,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.20833333333333334,0.4166666666666667,0.125,0.0
9.208333333333334,1.141287094417552,1.0833333333333333,0.28232985128663995,9.125,1.3290238326779873,0.08333333333333333,0.20833333333333334,0.4,2.0,1.8571428571428572,0.58984375,0.125,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.125,0.4583333333333333,0.16666666666666666,0.16666666666666666,0.0
9.0,1.2510864843424485,1.0833333333333333,0.28232985128663995,8.916666666666666,1.442120017518492,0.08333333333333333,0.20833333333333334,0.8,2.8,1.9545454545454546,0.6724076704545454,0.08333333333333333,0.5909090909090909,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.041666666666666664,0.4583333333333333,0.25,0.08333333333333333,0.0
9.125,1.5690623065191294,1.125,0.44842720314644063,9.0,1.9110661718118183,0.08333333333333333,0.3333333333333333,0.5,2.25,1.8181818181818181,0.5472301136363636,0.08333333333333333,0.6818181818181818,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.4166666666666667,0.125,0.0
9.083333333333334,1.2481870911416901,1.0833333333333333,0.28232985128663995,9.0,1.2510864843424485,0.08333333333333333,0.16666666666666666,0.5,2.0,2.3636363636363638,0.6947798295454546,0.08333333333333333,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.5,0.20833333333333334,0.125,0.0
9.166666666666666,1.7362294645648624,1.0416666666666667,0.2041241452319315,9.125,1.7273377354107426,0.041666666666666664,0.25,0.5,2.1666666666666665,1.8636363636363635,0.6566051136363636,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.125,0.20833333333333334,0.4166666666666667,0.16666666666666666,0.0
9.0,1.3513278493843524,1.25,1.03209369308428,8.75,1.7507762253652943,0.08333333333333333,0.16666666666666666,1.0,3.0,1.631578947368421,0.5474917763157895,0.20833333333333334,0.47368421052631576,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.125,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.125,0.0
9.0,1.6418441381303657,1.0833333333333333,0.408248290463863,8.916666666666666,1.8862584696941067,0.041666666666666664,0.20833333333333334,0.6,3.2,1.7142857142857142,0.5053943452380952,0.125,0.47619047619047616,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,0.4166666666666667,0.20833333333333334,0.16666666666666666,0.0
8.708333333333334,1.7315277663950706,1.0416666666666667,0.2041241452319315,8.666666666666666,1.88048714009375,0.041666666666666664,0.25,0.6666666666666666,2.5,1.7619047619047619,0.4994419642857143,0.125,0.6666666666666666,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.125,0.2916666666666667,0.125,0.3333333333333333,0.08333333333333333,0.0
9.0,1.5603789952109879,1.0,0.0,9.0,1.5603789952109879,0.0,0.25,0.8333333333333334,2.5,2.3636363636363638,0.7872869318181818,0.08333333333333333,0.5,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.125,0.08333333333333333,0.2916666666666667,0.375,0.08333333333333333,0.0
9.416666666666666,1.2128538629008951,1.125,0.6123724356957945,9.291666666666666,1.3981094896064243,0.041666666666666664,0.20833333333333334,0.6,1.8,1.6363636363636365,0.5886008522727273,0.08333333333333333,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.375,0.25,0.20833333333333334,0.0
8.916666666666666,1.2128538629008951,1.2083333333333333,0.5882299658752715,8.708333333333334,1.4288690166235205,0.125,0.16666666666666666,1.0,2.25,2.090909090909091,0.6875,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.375,0.25,0.08333333333333333,0.0
9.416666666666666,1.4116492564331997,1.0416666666666667,0.2041241452319315,9.375,1.582856526223617,0.041666666666666664,0.125,0.6666666666666666,2.6666666666666665,1.5909090909090908,0.54296875,0.08333333333333333,0.2727272727272727,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.2916666666666667,0.4583333333333333,0.125,0.0
9.083333333333334,1.3805061033726997,1.0833333333333333,0.408248290463863,9.0,1.5603789952109879,0.041666666666666664,0.20833333333333334,0.4,2.2,2.380952380952381,0.7779017857142857,0.125,0.47619047619047616,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.125,0.2916666666666667,0.375,0.08333333333333333,0.0
9.208333333333334,1.3506573815438319,1.0,0.0,9.208333333333334,1.3506573815438319,0.0,0.20833333333333334,0.8,2.4,1.75,0.5537109375,0.16666666666666666,0.55,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.041666666666666664,0.2916666666666667,0.375,0.125,0.0
9.291666666666666,1.1220775245117838,1.0416666666666667,0.2041241452319315,9.25,1.1515584902738285,0.041666666666666664,0.25,0.5,2.1666666666666665,1.6666666666666667,0.5589657738095238,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.4166666666666667,0.375,0.08333333333333333,0.0
9.333333333333334,1.203858530857692,1.0,0.0,9.333333333333334,1.203858530857692,0.0,0.20833333333333334,0.8,2.2,1.7727272727272727,0.5891335227272727,0.08333333333333333,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.125,0.0
9.125,1.190998850070631,1.0833333333333333,0.28232985128663995,9.041666666666666,1.2328534123049197,0.08333333333333333,0.25,0.8333333333333334,2.0,1.8571428571428572,0.6700148809523809,0.125,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.25,0.375,0.08333333333333333,0.0
